node_id,layer,velocity_ms,altitude_km,doppler_hz,rssi_dbm,velocity_deviation,gps_distance_km,timestamp_delta_ms,traffic_encoded,layer_encoded,is_spoofed
HAPS_01,HAPS,4.49,20,-193.64,-60.01,10.51,50.3306,1031,2,0,1
GEO_01,GEO,3095.39,35786,371.44,-106.14,4.61,40.5776,1015,0,3,0
GEO_01,GEO,3100.2,35786,383.73,-104.89,0.2,31.747,1003,0,3,0
HAPS_01,HAPS,20.25,20,379.15,-64.48,5.25,4792.4516,987,2,0,1
GEO_01,GEO,3098.42,35786,599.41,-106.39,1.58,5.2723,0,2,3,1
MEO_01,MEO,3901.08,8000,2115.46,-95.57,1.08,27.9292,0,2,2,1
MEO_01,MEO,3897.58,8000,1569.51,-96.58,2.42,26.948,1007,0,2,0
GEO_01,GEO,3108.55,35786,-211.59,-105.43,8.55,20.624,965,0,3,0
LEO_01,LEO,7793.03,550,-38410.96,-82.46,6.97,64.8114,970,0,1,0
MEO_01,MEO,3887.54,8000,-7650.95,-98.76,12.46,7154.6613,1020,2,2,1
HAPS_01,HAPS,12.51,20,-367.04,-63.41,2.49,52.6154,1039,0,0,0
HAPS_01,HAPS,21.24,20,125.79,-62.73,6.24,55.2632,1021,1,0,0
MEO_01,MEO,3909.34,8000,-3417.64,-97.77,9.34,57.0452,951,0,2,0
HAPS_01,HAPS,23.22,20,254.19,-67.36,8.22,62.7242,1021,0,0,0
HAPS_01,HAPS,12.6,20,-449.54,-62.21,2.4,22.4859,996,0,0,0
HAPS_01,HAPS,19.74,20,-327.13,-66.8,4.74,32.3961,1050,0,0,0
LEO_01,LEO,7802.7,550,-28114.0,-87.74,2.7,40.6436,992,0,1,0
HAPS_01,HAPS,22.55,20,56.75,-67.07,7.55,51.6247,989,0,0,0
HAPS_01,HAPS,6.87,20,476.39,-66.04,8.13,56.4307,1018,0,0,0
LEO_01,LEO,7792.16,550,26807.11,-87.43,7.84,59.657,964,0,1,0
MEO_01,MEO,3890.68,8000,1204.23,-95.73,9.32,18.7295,1043,0,2,0
MEO_01,MEO,3902.85,8000,-513.87,-94.97,2.85,57.3205,1000,1,2,0
MEO_01,MEO,3897.75,8000,9180.67,-93.66,2.25,36.2886,963,0,2,0
MEO_01,MEO,3888.58,8000,-4002.93,-95.78,11.42,6311.4669,980,2,2,1
LEO_01,LEO,7795.58,550,-2612.52,-87.2,4.42,40.4998,0,2,1,1
HAPS_01,HAPS,18.99,20,302.83,-63.15,3.99,38.6505,1000,0,0,0
MEO_01,MEO,3892.14,8000,7950.97,-93.61,7.86,43.138,0,2,2,1
MEO_01,MEO,7893.71,8000,4970.96,-95.23,3993.71,89.2852,967,2,2,1
MEO_01,MEO,8111.22,8000,262.93,-90.81,4211.22,84.4899,1046,2,2,1
LEO_01,LEO,7790.31,550,18227.8,-83.01,9.69,25.2558,950,0,1,0
MEO_01,MEO,3906.75,8000,307.81,-93.73,6.75,71.1192,1035,0,2,0
LEO_01,LEO,7806.72,550,7526.28,-87.4,6.72,58.1319,997,0,1,0
GEO_01,GEO,3090.35,35786,-933.32,-103.59,9.65,35.2237,0,2,3,1
LEO_01,LEO,7797.16,550,-4289.64,-85.09,2.84,35.7894,0,2,1,1
LEO_01,LEO,7804.25,550,12999.65,-84.28,4.25,53.2869,968,1,1,0
GEO_01,GEO,3101.82,35786,-592.34,-107.54,1.82,59.8413,1022,1,3,0
MEO_01,MEO,3898.03,8000,8749.79,-98.51,1.97,5961.2104,1050,2,2,1
MEO_01,MEO,3905.55,8000,-7683.68,-96.96,5.55,31.0447,1029,0,2,0
HAPS_01,HAPS,9.64,20,368.35,-62.31,5.36,47.2469,1019,0,0,0
HAPS_01,HAPS,6.92,20,432.02,-65.99,8.08,44.4466,964,0,0,0
GEO_01,GEO,3103.6,35786,937.7,-105.89,3.6,69.5543,1007,0,3,0
GEO_01,GEO,3098.37,35786,-461.56,-105.21,1.63,53.6831,1000,0,3,0
LEO_01,LEO,7796.17,550,-30116.66,-82.18,3.83,43.7971,958,0,1,0
MEO_01,MEO,8101.15,8000,-5572.18,-93.37,4201.15,27.7689,1047,2,2,1
MEO_01,MEO,3900.58,8000,-3899.76,-97.21,0.58,37.3738,1007,0,2,0
MEO_01,MEO,3894.49,8000,-5251.81,-98.0,5.51,22.2755,985,0,2,0
LEO_01,LEO,7792.76,550,-8037.92,-86.01,7.24,44.1249,1021,0,1,0
HAPS_01,HAPS,24.33,20,-143.94,-63.02,9.33,35.6586,997,0,0,0
GEO_01,GEO,3105.88,35786,-317.01,-102.5,5.88,63.0118,996,0,3,0
GEO_01,GEO,3095.93,35786,176.95,-102.36,4.07,43.1804,1032,0,3,0
GEO_01,GEO,3098.22,35786,374.06,-102.39,1.78,5798.3366,1016,2,3,1
HAPS_01,HAPS,24.35,20,-359.81,-64.33,9.35,61.8607,1049,0,0,0
LEO_01,LEO,7807.12,550,8955.63,-87.74,7.12,27.1393,0,2,1,1
GEO_01,GEO,3103.61,35786,-840.98,-107.58,3.61,22.1696,1001,0,3,0
HAPS_01,HAPS,10.68,20,-68.39,-62.84,4.32,8.3249,974,0,0,0
GEO_01,GEO,3107.47,35786,-664.21,-102.36,7.47,19.6713,974,0,3,0
HAPS_01,HAPS,19.63,20,-112.69,-63.29,4.63,44.7311,1008,0,0,0
HAPS_01,HAPS,10.4,20,-79.97,-67.9,4.6,45.6893,985,0,0,0
MEO_01,MEO,3896.92,8000,2818.93,-95.23,3.08,53.3485,1025,0,2,0
MEO_01,MEO,3896.09,8000,-7489.4,-93.57,3.91,60.669,0,2,2,1
GEO_01,GEO,3105.51,35786,711.38,-107.14,5.51,21.8217,1050,0,3,0
GEO_01,GEO,3091.6,35786,-62.47,-104.76,8.4,19.1802,1007,0,3,0
HAPS_01,HAPS,13.01,20,415.37,-64.59,1.99,49.0806,954,1,0,0
HAPS_01,HAPS,8.32,20,-61.15,-65.66,6.68,33.4312,1010,0,0,0
MEO_01,MEO,8058.81,8000,-3972.43,-93.3,4158.81,64.606,1037,2,2,1
MEO_01,MEO,3891.95,8000,9136.52,-95.26,8.05,34.3497,993,0,2,0
GEO_01,GEO,3090.26,35786,506.72,-103.48,9.74,62.6146,955,2,3,0
LEO_01,LEO,7799.9,550,-19296.18,-85.85,0.1,60.4384,1034,0,1,0
LEO_01,LEO,7805.3,550,6768.64,-84.47,5.3,53.2187,1009,1,1,0
LEO_01,LEO,7808.77,550,-48387.56,-85.5,8.77,53.0229,953,0,1,0
GEO_01,GEO,3100.39,35786,-616.43,-107.12,0.39,17.3181,992,0,3,0
HAPS_01,HAPS,20.57,20,-254.7,-63.11,5.57,47.4139,988,0,0,0
MEO_01,MEO,3903.67,8000,2401.19,-94.83,3.67,21.4748,959,0,2,0
GEO_01,GEO,3092.61,35786,969.3,-107.6,7.39,52.0432,976,0,3,0
MEO_01,MEO,3904.77,8000,-1275.88,-94.07,4.77,57.6145,965,0,2,0
GEO_01,GEO,3092.13,35786,85.22,-104.76,7.87,17.3734,1035,0,3,0
GEO_01,GEO,3104.1,35786,-461.95,-107.31,4.1,39.9461,963,0,3,0
GEO_01,GEO,3091.24,35786,-636.67,-103.15,8.76,44.4287,985,0,3,0
MEO_01,MEO,3899.89,8000,-6085.1,-96.26,0.11,34.5536,1019,0,2,0
GEO_01,GEO,3105.09,35786,-490.02,-105.38,5.09,50.0609,984,0,3,0
GEO_01,GEO,3106.04,35786,691.99,-102.28,6.04,30.5242,961,1,3,0
LEO_01,LEO,7796.16,550,40521.61,-85.52,3.84,62.1823,1042,0,1,0
HAPS_01,HAPS,5.07,20,398.1,-64.85,9.93,43.1012,960,0,0,0
HAPS_01,HAPS,19.29,20,-215.86,-64.15,4.29,16.0039,1042,0,0,0
HAPS_01,HAPS,3.17,20,163.28,-61.75,11.83,77.7414,962,2,0,1
LEO_01,LEO,7809.14,550,4523.25,-82.39,9.14,4516.4937,1025,2,1,1
MEO_01,MEO,3902.63,8000,1979.1,-97.88,2.63,27.1202,1003,0,2,0
LEO_01,LEO,7803.64,550,11599.08,-86.4,3.64,10.8581,1020,0,1,0
MEO_01,MEO,3892.27,8000,2640.47,-94.12,7.73,44.7115,1032,0,2,0
GEO_01,GEO,3104.78,35786,-118.27,-106.66,4.78,51.7181,1001,0,3,0
MEO_01,MEO,3901.3,8000,7065.36,-92.57,1.3,58.3853,1037,0,2,0
LEO_01,LEO,7792.51,550,-41655.58,-87.06,7.49,35.0559,979,0,1,0
GEO_01,GEO,3095.36,35786,61.79,-103.95,4.64,40.0248,998,0,3,0
HAPS_01,HAPS,14.05,20,77.88,-67.85,0.95,6.2512,963,0,0,0
HAPS_01,HAPS,22.06,20,482.66,-64.9,7.06,51.1533,0,2,0,1
LEO_01,LEO,7808.65,550,-14663.87,-82.68,8.65,10.5997,990,0,1,0
LEO_01,LEO,7797.85,550,-9754.38,-84.44,2.15,19.758,1012,0,1,0
GEO_01,GEO,3109.6,35786,-304.81,-103.32,9.6,62.5108,1025,0,3,0
LEO_01,LEO,7791.96,550,-30106.53,-87.99,8.04,44.8007,1009,0,1,0
GEO_01,GEO,3109.99,35786,108.79,-104.85,9.99,47.7675,982,0,3,0
GEO_01,GEO,3090.95,35786,-772.38,-103.92,9.05,29.8827,958,0,3,0
HAPS_01,HAPS,24.67,20,-84.05,-62.66,9.67,21.2303,973,0,0,0
MEO_01,MEO,3908.18,8000,-9914.91,-93.62,8.18,27.6263,1012,1,2,0
LEO_01,LEO,7806.54,550,-23286.88,-85.49,6.54,21.316,0,2,1,1
LEO_01,LEO,7803.96,550,31655.7,-82.05,3.96,49.8851,0,2,1,1
LEO_01,LEO,7796.41,550,-22271.68,-84.18,3.59,49.9499,994,0,1,0
LEO_01,LEO,7797.89,550,-32404.83,-85.38,2.11,5955.0909,957,2,1,1
MEO_01,MEO,3897.59,8000,3965.58,-97.73,2.41,58.0369,986,0,2,0
GEO_01,GEO,3099.66,35786,-686.89,-100.14,0.34,6002.6059,1018,2,3,1
HAPS_01,HAPS,15.09,20,-92.2,-65.5,0.09,51.6584,1012,0,0,0
LEO_01,LEO,7801.83,550,43887.03,-85.82,1.83,11.3735,1037,0,1,0
LEO_01,LEO,7808.04,550,-24339.78,-86.62,8.04,43.6643,1041,0,1,0
MEO_01,MEO,3903.49,8000,-1112.93,-95.84,3.49,67.4298,1046,0,2,0
HAPS_01,HAPS,8.95,20,138.21,-66.42,6.05,64.5813,1024,0,0,0
HAPS_01,HAPS,21.49,20,215.97,-64.95,6.49,41.0154,986,0,0,0
GEO_01,GEO,3102.24,35786,79.15,-106.4,2.24,64.6432,1022,0,3,0
MEO_01,MEO,3892.62,8000,8747.48,-96.08,7.38,53.8995,982,0,2,0
MEO_01,MEO,3909.21,8000,-1492.46,-97.33,9.21,42.5859,1007,0,2,0
GEO_01,GEO,3108.62,35786,-267.1,-106.85,8.62,52.0325,963,0,3,0
LEO_01,LEO,7805.33,550,-6801.51,-85.82,5.33,63.3286,977,0,1,0
HAPS_01,HAPS,8.63,20,85.33,-64.19,6.37,47.5245,992,0,0,0
HAPS_01,HAPS,22.79,20,205.23,-66.47,7.79,35.5257,986,0,0,0
HAPS_01,HAPS,15.02,20,-78.73,-64.62,0.02,66.8338,996,1,0,0
LEO_01,LEO,7805.24,550,-34040.08,-87.82,5.24,45.1079,980,0,1,0
MEO_01,MEO,3892.71,8000,3485.95,-94.78,7.29,16.7793,1050,1,2,0
GEO_01,GEO,3100.51,35786,495.06,-106.06,0.51,16.079,1043,0,3,0
LEO_01,LEO,7807.64,550,-42353.7,-82.89,7.64,13.9959,951,0,1,0
MEO_01,MEO,3890.84,8000,4626.02,-94.12,9.16,46.3037,1048,0,2,0
GEO_01,GEO,690.82,35786,508.19,-105.08,2409.18,49.6897,1027,2,3,1
HAPS_01,HAPS,14.51,20,99.53,-66.16,0.49,41.5485,0,2,0,1
LEO_01,LEO,7801.49,550,1292.35,-86.48,1.49,31.9706,0,2,1,1
MEO_01,MEO,3896.96,8000,-1284.12,-94.87,3.04,59.7958,962,0,2,0
HAPS_01,HAPS,16.61,20,344.52,-63.43,1.61,19.6702,1046,0,0,0
MEO_01,MEO,3908.83,8000,1373.92,-95.75,8.83,26.2189,1026,0,2,0
HAPS_01,HAPS,15.64,20,167.84,-63.49,0.64,42.4853,977,0,0,0
LEO_01,LEO,7805.78,550,61.18,-86.43,5.78,27.619,1041,0,1,0
LEO_01,LEO,7809.03,550,26862.6,-82.18,9.03,31.3737,997,0,1,0
LEO_01,LEO,7798.69,550,-18818.97,-85.34,1.31,48.9135,994,0,1,0
GEO_01,GEO,3095.09,35786,-989.33,-106.74,4.91,69.2055,0,2,3,1
GEO_01,GEO,418.57,35786,578.17,-105.46,2681.43,94.9446,958,2,3,1
HAPS_01,HAPS,12.86,20,-129.03,-62.79,2.14,42.2106,978,0,0,0
HAPS_01,HAPS,24.75,20,-155.43,-63.45,9.75,5348.9802,1030,2,0,1
HAPS_01,HAPS,16.82,20,480.92,-63.67,1.82,51.0538,961,0,0,0
HAPS_01,HAPS,12.54,20,-463.57,-67.46,2.46,25.0247,998,0,0,0
HAPS_01,HAPS,16.28,20,206.18,-66.1,1.28,47.249,962,0,0,0
LEO_01,LEO,7813.45,550,-16990.23,-82.67,13.45,5927.9485,1011,2,1,1
LEO_01,LEO,7805.06,550,32936.41,-83.76,5.06,17.6649,1008,0,1,0
LEO_01,LEO,7803.22,550,-1232.53,-85.55,3.22,21.8206,1019,1,1,0
MEO_01,MEO,3900.55,8000,-1133.31,-94.14,0.55,54.1837,1002,0,2,0
LEO_01,LEO,7803.51,550,-15517.28,-83.54,3.51,66.6625,1037,0,1,0
LEO_01,LEO,7800.46,550,37216.05,-83.75,0.46,30.2782,1043,0,1,0
MEO_01,MEO,3905.67,8000,-4694.26,-92.81,5.67,63.5713,994,0,2,0
HAPS_01,HAPS,8.32,20,269.15,-67.02,6.68,34.912,991,0,0,0
MEO_01,MEO,3897.63,8000,-5383.26,-93.86,2.37,53.0743,986,0,2,0
HAPS_01,HAPS,24.38,20,-413.63,-63.87,9.38,52.3241,0,2,0,1
MEO_01,MEO,3891.18,8000,-795.82,-96.4,8.82,64.5826,1010,0,2,0
HAPS_01,HAPS,19.56,20,321.3,-62.32,4.56,12.1274,1011,0,0,0
GEO_01,GEO,3088.93,35786,-209.51,-100.82,11.07,5978.5596,1008,2,3,1
LEO_01,LEO,7791.53,550,41204.93,-82.52,8.47,32.8106,1034,0,1,0
LEO_01,LEO,7787.41,550,34406.3,-87.6,12.59,5493.6615,984,2,1,1
MEO_01,MEO,3892.05,8000,-4806.9,-94.62,7.95,58.9982,1031,0,2,0
MEO_01,MEO,3899.35,8000,9594.84,-96.85,0.65,48.4523,964,0,2,0
LEO_01,LEO,7807.44,550,-46142.47,-87.38,7.44,25.9001,1024,0,1,0
MEO_01,MEO,3901.52,8000,5931.53,-93.07,1.52,20.9431,979,0,2,0
GEO_01,GEO,3096.64,35786,-403.37,-107.91,3.36,59.5103,968,0,3,0
GEO_01,GEO,3096.78,35786,-670.42,-107.22,3.22,60.3636,970,0,3,0
GEO_01,GEO,3104.0,35786,456.23,-103.57,4.0,46.809,1020,0,3,0
LEO_01,LEO,7792.06,550,43826.67,-85.78,7.94,46.6468,981,0,1,0
GEO_01,GEO,3108.3,35786,265.64,-104.21,8.3,64.3532,956,0,3,0
LEO_01,LEO,7796.97,550,-44004.55,-86.49,3.03,26.3343,1029,0,1,0
MEO_01,MEO,3908.95,8000,-662.27,-97.04,8.95,46.3055,1019,0,2,0
GEO_01,GEO,3103.92,35786,251.63,-104.6,3.92,23.5298,958,0,3,0
HAPS_01,HAPS,19.58,20,324.59,-66.45,4.58,15.4389,1018,0,0,0
HAPS_01,HAPS,11.78,20,370.8,-63.57,3.22,37.7927,1035,0,0,0
GEO_01,GEO,3094.01,35786,-245.3,-102.62,5.99,63.1214,977,0,3,0
MEO_01,MEO,3902.55,8000,-1740.19,-97.09,2.55,51.4023,1042,0,2,0
HAPS_01,HAPS,24.72,20,239.57,-64.34,9.72,44.2577,1005,0,0,0
HAPS_01,HAPS,5.37,20,184.31,-65.87,9.63,70.2062,985,0,0,0
LEO_01,LEO,7803.28,550,-35306.45,-86.69,3.28,58.247,994,0,1,0
HAPS_01,HAPS,23.97,20,-136.42,-66.17,8.97,54.2845,966,0,0,0
HAPS_01,HAPS,18.45,20,-230.49,-67.76,3.45,14.1864,985,0,0,0
LEO_01,LEO,7796.63,550,-29641.18,-83.87,3.37,42.1448,979,0,1,0
GEO_01,GEO,3096.76,35786,940.4,-106.0,3.24,49.7866,0,2,3,1
MEO_01,MEO,7702.28,8000,-6782.48,-96.03,3802.28,34.119,1017,2,2,1
LEO_01,LEO,7796.08,550,-6895.93,-84.36,3.92,24.6671,1026,0,1,0
MEO_01,MEO,3901.26,8000,1123.82,-93.52,1.26,32.468,981,0,2,0
LEO_01,LEO,7806.36,550,43704.92,-86.11,6.36,28.0797,1024,1,1,0
HAPS_01,HAPS,5.94,20,-118.42,-65.5,9.06,47.1062,956,0,0,0
MEO_01,MEO,3893.71,8000,-5616.19,-96.41,6.29,48.7789,1025,0,2,0
HAPS_01,HAPS,19.75,20,-326.2,-63.65,4.75,28.4844,0,2,0,1
MEO_01,MEO,3907.75,8000,-7106.52,-97.32,7.75,15.1707,980,0,2,0
GEO_01,GEO,3095.2,35786,888.77,-104.7,4.8,68.0202,1016,0,3,0
HAPS_01,HAPS,14.73,20,-316.16,-64.53,0.27,60.1517,999,0,0,0
GEO_01,GEO,3109.45,35786,-22.07,-106.94,9.45,33.6789,1005,0,3,0
HAPS_01,HAPS,7.49,20,72.85,-65.07,7.51,39.8058,963,0,0,0
MEO_01,MEO,3895.6,8000,-7397.97,-93.7,4.4,6158.3533,1035,2,2,1
LEO_01,LEO,9.99,550,-6113.42,-82.81,7790.01,75.2711,1007,2,1,1
LEO_01,LEO,7797.68,550,8957.11,-83.15,2.32,53.7895,1041,1,1,0
MEO_01,MEO,7974.72,8000,-4830.05,-90.27,4074.72,137.5517,1047,2,2,1
HAPS_01,HAPS,17.76,20,-460.98,-65.01,2.76,36.4325,1003,0,0,0
LEO_01,LEO,7801.47,550,-4373.25,-87.07,1.47,29.1197,984,0,1,0
HAPS_01,HAPS,5.7,20,-459.37,-67.79,9.3,41.9212,1020,0,0,0
MEO_01,MEO,3891.32,8000,2695.64,-92.19,8.68,8.8525,1037,0,2,0
HAPS_01,HAPS,8.3,20,-23.28,-66.89,6.7,42.4977,1049,0,0,0
MEO_01,MEO,3898.04,8000,-2711.36,-96.64,1.96,15.547,973,0,2,0
MEO_01,MEO,3904.7,8000,-3007.21,-97.93,4.7,65.5043,983,0,2,0
LEO_01,LEO,7792.03,550,-38917.45,-87.09,7.97,54.83,986,0,1,0
LEO_01,LEO,7799.26,550,-34179.5,-87.67,0.74,22.9493,983,0,1,0
HAPS_01,HAPS,12.28,20,266.43,-64.52,2.72,56.6539,1011,0,0,0
MEO_01,MEO,3898.71,8000,9274.1,-95.36,1.29,18.853,984,0,2,0
GEO_01,GEO,3109.12,35786,-255.31,-105.76,9.12,56.3754,972,0,3,0
MEO_01,MEO,3907.68,8000,-5494.75,-92.4,7.68,13.7067,954,0,2,0
LEO_01,LEO,7803.75,550,10393.33,-86.17,3.75,38.5556,961,0,1,0
GEO_01,GEO,3092.29,35786,-806.04,-105.75,7.71,33.6412,956,0,3,0
GEO_01,GEO,3094.89,35786,-78.12,-104.64,5.11,11.1868,964,0,3,0
MEO_01,MEO,3894.91,8000,-6323.96,-97.97,5.09,47.0982,1046,0,2,0
GEO_01,GEO,3094.82,35786,-688.74,-106.55,5.18,47.4942,1032,0,3,0
MEO_01,MEO,3907.64,8000,6611.32,-97.49,7.64,57.4556,971,0,2,0
MEO_01,MEO,3890.88,8000,-8438.54,-92.55,9.12,62.7019,1009,0,2,0
GEO_01,GEO,3090.16,35786,473.72,-107.4,9.84,39.1239,1042,0,3,0
LEO_01,LEO,7805.25,550,49015.03,-86.82,5.25,30.0029,0,2,1,1
MEO_01,MEO,8180.45,8000,2451.0,-95.95,4280.45,52.3239,955,2,2,1
MEO_01,MEO,3896.34,8000,-7912.65,-92.24,3.66,50.6452,1049,0,2,0
LEO_01,LEO,7799.66,550,4466.09,-84.01,0.34,39.6039,996,0,1,0
MEO_01,MEO,3893.44,8000,6106.54,-94.71,6.56,59.2449,1018,0,2,0
LEO_01,LEO,7798.16,550,-32427.58,-82.12,1.84,34.4287,1008,0,1,0
HAPS_01,HAPS,24.74,20,218.63,-63.82,9.74,55.0078,993,2,0,0
MEO_01,MEO,3904.28,8000,-2078.85,-95.07,4.28,16.3551,1004,0,2,0
HAPS_01,HAPS,23.35,20,-114.45,-67.44,8.35,51.4945,1022,0,0,0
LEO_01,LEO,7811.63,550,22140.47,-81.31,11.63,7103.1875,1011,2,1,1
GEO_01,GEO,3092.92,35786,155.54,-102.35,7.08,7.9139,1022,0,3,0
HAPS_01,HAPS,19.94,20,47.98,-64.77,4.94,23.7125,1047,0,0,0
HAPS_01,HAPS,16.05,20,29.83,-63.3,1.05,43.6025,961,0,0,0
GEO_01,GEO,3109.35,35786,-437.01,-106.19,9.35,47.7069,1030,1,3,0
GEO_01,GEO,3109.09,35786,-706.55,-104.33,9.09,25.7122,1001,0,3,0
LEO_01,LEO,7790.5,550,34249.33,-85.4,9.5,25.4613,968,0,1,0
GEO_01,GEO,3106.45,35786,449.32,-107.03,6.45,23.3136,956,0,3,0
LEO_01,LEO,7802.63,550,13199.38,-87.82,2.63,50.0108,967,0,1,0
HAPS_01,HAPS,21.94,20,386.41,-66.42,6.94,45.0459,993,1,0,0
LEO_01,LEO,7802.81,550,32920.56,-87.72,2.81,31.4718,974,1,1,0
MEO_01,MEO,3892.04,8000,-9709.88,-97.69,7.96,39.8963,991,0,2,0
GEO_01,GEO,3107.53,35786,639.5,-103.74,7.53,31.839,982,0,3,0
MEO_01,MEO,3909.31,8000,75.68,-95.28,9.31,68.0758,955,1,2,0
HAPS_01,HAPS,5.23,20,-194.19,-63.34,9.77,26.1468,981,0,0,0
GEO_01,GEO,3106.57,35786,-567.0,-104.56,6.57,8.6397,1001,0,3,0
GEO_01,GEO,3108.98,35786,935.63,-106.04,8.98,72.03,1018,0,3,0
HAPS_01,HAPS,15.2,20,172.49,-62.12,0.2,42.0676,1029,0,0,0
GEO_01,GEO,3097.68,35786,683.15,-102.07,2.32,35.1564,1015,1,3,0
GEO_01,GEO,3098.96,35786,-849.18,-107.44,1.04,50.1466,1032,0,3,0
HAPS_01,HAPS,9.04,20,-311.86,-65.06,5.96,50.18,960,0,0,0
HAPS_01,HAPS,14.25,20,98.39,-63.72,0.75,45.6798,999,0,0,0
GEO_01,GEO,3104.72,35786,-58.7,-106.8,4.72,31.6722,964,0,3,0
MEO_01,MEO,3905.7,8000,1144.27,-97.23,5.7,50.1619,986,0,2,0
GEO_01,GEO,839.25,35786,-912.95,-101.74,2260.75,125.1633,1004,2,3,1
LEO_01,LEO,6.78,550,-13764.65,-86.66,7793.22,104.0926,998,2,1,1
GEO_01,GEO,3107.01,35786,44.21,-106.7,7.01,35.1956,0,2,3,1
MEO_01,MEO,3909.88,8000,-6004.62,-95.65,9.88,6204.8378,1047,2,2,1
HAPS_01,HAPS,8.89,20,53.22,-67.56,6.11,35.5744,1029,0,0,0
GEO_01,GEO,3109.16,35786,-608.28,-106.32,9.16,30.7976,1014,0,3,0
MEO_01,MEO,3899.22,8000,4873.56,-94.23,0.78,64.3504,1021,0,2,0
HAPS_01,HAPS,11.03,20,237.09,-66.71,3.97,34.3371,992,0,0,0
LEO_01,LEO,7790.27,550,-18456.68,-84.94,9.73,18.6604,1005,0,1,0
GEO_01,GEO,3109.7,35786,-345.51,-107.85,9.7,67.6108,1030,0,3,0
GEO_01,GEO,3096.35,35786,-605.15,-105.81,3.65,27.4962,983,0,3,0
MEO_01,MEO,3892.04,8000,5551.13,-95.46,7.96,45.9437,1036,0,2,0
LEO_01,LEO,7799.74,550,-35218.04,-87.74,0.26,65.902,1024,0,1,0
HAPS_01,HAPS,6.82,20,315.18,-65.77,8.18,47.0071,1042,0,0,0
LEO_01,LEO,7799.1,550,-49149.2,-87.49,0.9,62.7131,1033,0,1,0
MEO_01,MEO,3908.66,8000,-3398.77,-92.15,8.66,32.3693,1012,0,2,0
MEO_01,MEO,3895.48,8000,1486.11,-94.25,4.52,47.0155,1019,2,2,0
HAPS_01,HAPS,26.94,20,303.62,-63.61,11.94,4154.7759,1027,2,0,1
LEO_01,LEO,7809.52,550,22068.78,-84.38,9.52,30.4587,981,0,1,0
MEO_01,MEO,3891.5,8000,-159.65,-93.76,8.5,47.7862,1019,0,2,0
GEO_01,GEO,3092.41,35786,-817.66,-105.34,7.59,32.6805,1001,0,3,0
GEO_01,GEO,3102.28,35786,-3.77,-102.45,2.28,39.8327,1014,0,3,0
MEO_01,MEO,3902.51,8000,3312.41,-94.83,2.51,37.7054,1014,0,2,0
GEO_01,GEO,3100.7,35786,980.64,-102.42,0.7,53.0719,961,0,3,0
LEO_01,LEO,7796.85,550,12364.85,-82.89,3.15,50.2758,976,0,1,0
LEO_01,LEO,7807.36,550,-32111.3,-85.95,7.36,67.6428,988,0,1,0
GEO_01,GEO,3108.39,35786,234.1,-106.49,8.39,9.2328,1026,0,3,0
GEO_01,GEO,3107.32,35786,929.11,-105.98,7.32,44.3204,968,0,3,0
MEO_01,MEO,3891.77,8000,7231.07,-95.94,8.23,63.2378,1028,1,2,0
GEO_01,GEO,3104.83,35786,495.71,-104.94,4.83,31.4468,1000,1,3,0
LEO_01,LEO,35.46,550,44522.23,-84.67,7764.54,74.2928,993,2,1,1
GEO_01,GEO,463.12,35786,-69.9,-103.99,2636.88,41.6873,1006,2,3,1
HAPS_01,HAPS,2.26,20,-494.07,-66.73,12.74,78.5107,969,2,0,1
GEO_01,GEO,3100.23,35786,-773.8,-104.61,0.23,60.7058,1041,1,3,0
GEO_01,GEO,3108.46,35786,-320.39,-106.6,8.46,47.543,1009,0,3,0
MEO_01,MEO,7981.27,8000,-8750.71,-92.51,4081.27,51.9226,999,2,2,1
GEO_01,GEO,3090.03,35786,-768.87,-104.64,9.97,59.5102,984,0,3,0
HAPS_01,HAPS,10.04,20,-131.45,-63.85,4.96,22.196,1002,1,0,0
MEO_01,MEO,3895.29,8000,-9708.89,-96.34,4.71,42.3612,1022,0,2,0
MEO_01,MEO,3895.27,8000,1017.55,-94.72,4.73,57.3968,1020,0,2,0
MEO_01,MEO,3902.94,8000,-1316.9,-93.82,2.94,61.5243,0,2,2,1
MEO_01,MEO,3902.68,8000,-8872.76,-97.79,2.68,29.3181,973,0,2,0
GEO_01,GEO,3106.49,35786,130.52,-102.17,6.49,52.5313,1045,0,3,0
GEO_01,GEO,3094.21,35786,468.59,-102.44,5.79,50.2011,1033,0,3,0
GEO_01,GEO,3098.84,35786,163.08,-109.7,1.16,5340.6095,1037,2,3,1
HAPS_01,HAPS,20.78,20,254.99,-67.73,5.78,44.0286,1025,0,0,0
MEO_01,MEO,3904.03,8000,-929.84,-92.18,4.03,42.6219,1030,0,2,0
LEO_01,LEO,7809.75,550,9778.53,-84.52,9.75,33.31,958,1,1,0
GEO_01,GEO,3099.79,35786,366.14,-107.38,0.21,45.3091,1038,0,3,0
MEO_01,MEO,3897.63,8000,-5278.71,-93.94,2.37,17.0516,983,0,2,0
HAPS_01,HAPS,22.02,20,259.24,-65.14,7.02,31.0059,1026,0,0,0
HAPS_01,HAPS,13.22,20,-226.56,-62.39,1.78,41.936,0,2,0,1
GEO_01,GEO,3093.85,35786,828.98,-107.44,6.15,41.4156,980,0,3,0
MEO_01,MEO,3891.13,8000,3708.09,-94.03,8.87,13.0701,1002,0,2,0
